ObjectId,CitationNumber,OfficerBadgeNo,CitationDateTime,OffenseDateTime,WeatherCondition,CaseNumber,ViolatorPartyType,ViolatorAge,ViolatorSex,ViolatorRace,ViolatorEthnicity,VehYear,VehMake,VehModel,VehType,PrimaryBlock,PrimaryStreet,CrossStreet,DirectionOfTravel,Arrest,ViolationStopResult,ViolationOffenseType,ViolationDescription,Offense_Code,OffenseSubCode,Violation_Notes,CourtRequired,ObservedSpeed,PostedSpeed,SpeedDetermined,RadarMovSta,Radar_LidarNo,Accident,OfficerNotes,DiagramFilename,ReasonForStop,TypeOfSearch,VehicleSearch
10886,CS0014587,297,2016/06/08 01:31:59+00,00/07/2016 18:32:00,,163650,DRIVER,60,M,AFRICAN AMERICAN,B,,,NOT IN LIST,PASS,651,I ST .,,,Y,CITATION,M,(M) TELEPHONE 911 WITH INTENT TO HARASS OR ANNOY,PC,653X(A),(M) TELEPHONE 911 WITH INTENT TO HARASS OR ANNOY,N,,,,,,N,,,,,
10887,CS0164930,530,2016/09/27 15:27:59+00,00/27/2016 08:28:00,,280349,DRIVER,34,F,HISPANIC,W,2006,FORD,FUSION,PASS,,FRANKLIN,FRUITRIDGE,E,N,WARNING,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,WARNING ONLY,,
10888,CS0164766,530,2016/08/04 17:45:59+00,00/04/2016 10:46:00,,225313,DRIVER,27,F,HISPANIC,W,1999,DODGE,DURANGO,PASS,2025,16TH ST,,N,N,CITATION,I,(I) DEFECTIVE WINDSHIELD/REAR WINDOW GLASS - CORRECT W/IN 48 HRS,VC,26710,(I) DEFECTIVE WINDSHIELD/REAR WINDOW GLASS - CORRECT W/IN 48 HRS,N,,,,,,N,,,,,
10889,CS0015481,592,2016/06/19 05:58:00+00,00/18/2016 22:58:00,CLEAR,176292,DRIVER,26,F,PACIFIC ISLANDER,A,2006,DODGE,CHARGER,PASS,,24TH ST,I ST,N,N,CITATION,I,(I) ADDRESS CHANGE - NOTIFY DMV WITHIN 10 DAYS,VC,14600(A),(I) ADDRESS CHANGE - NOTIFY DMV WITHIN 10 DAYS,N,,,,,,N,"FAILED TO STOP AT STOP SIGN AT 24TH/ I ST., RAN STOP SIGN AT J/24TH, CURRENT ADDRESS NOT UPDATED ADV SHE MOVED OVER A YEAR AGO. SAY SHE HAS AAA INS PAYS 150",,,,4D
10890,CS0089517,768,2016/01/05 08:32:59+00,00/05/2016 00:33:00,,3721,DRIVER,44,M,WHITE,W,1999,NISSAN,QUEST,PASS,,FLORIN PERKINS RD,23RD AVE,,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,4D
10891,CS0136051,522,2016/07/13 17:26:59+00,00/13/2016 10:27:00,,202960,DRIVER,67,M,ASIAN OTHER,A,,,NOT IN LIST,PASS,J,STREET,STREET,,N,CITATION,I,(I) DONT WALK OR WAIT OR UPRAISED HANDPEDESTRIA,VC,21456(B),(I) DONT WALK OR WAIT OR UPRAISED HANDPEDESTRIA,N,,,,,,N,,,,,
10892,CS0039288,931,2016/12/27 23:55:59+00,00/27/2016 15:56:00,CLEAR,369694,DRIVER,30,M,WHITE,W,2016,SCION,IM,PASS,,HOWE AVE,UNIVERSITY AVE,N,N,CITATION,I,(I) SEND/READ/WRITE TEXT WHILE DRIVING,VC,23123.5(A),(I) SEND/READ/WRITE TEXT WHILE DRIVING,N,,,,,,N,,,,,4D
10893,CS0127708,211,2016/12/07 18:10:00+00,00/07/2016 10:10:00,,350555,DRIVER,21,M,AFRICAN AMERICAN,B,1997,HONDA,,PASS,,CLAY,EL CAMINO,W,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,50,35,LIDAR,HANDHELD,,N,IS IT 40OR 45? CDL.  CZ ACTIVE #2 LANE DIMINISHED,,,,
10894,CS0068065,3038,2016/11/18 18:19:00+00,00/18/2016 10:19:00,,333416,DRIVER,37,M,WHITE,W,,,NOT IN LIST,PASS,810,I STREET,,,N,CITATION,M,(M) LOITERING TO COMMIT NARCOTICS OFFENSE,HS,11532(A),(M) LOITERING TO COMMIT NARCOTICS OFFENSE,N,,,,,,N,,,,,
10895,CS0117132,876,2016/12/03 00:10:00+00,00/02/2016 16:10:00,,346281,DRIVER,55,F,AFRICAN AMERICAN,B,2010,HONDA,ACCORD,PASS,,STOCKTON BLVD,FRUITRIDGE,S,N,CITATION,I,(I) STOP LAMP REQUIRMENTS/SPECS,VC,24603(B),(I) STOP LAMP REQUIRMENTS/SPECS,N,,35,,,,N,,,,,
10896,CS0152543,592,2016/09/09 07:38:59+00,00/09/2016 00:39:00,CLEAR,262027,DRIVER,25,M,HISPANIC,W,2006,BMW,3 SERIES,PASS,,J ST,30TH ST,E,N,WARNING,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,30,30,VISUAL EST,HANDHELD,,N,,,WARNING ONLY,,4D
10897,CS0074116,745,2016/09/19 21:23:00+00,00/19/2016 14:23:00,,272632,DRIVER,40,M,AFRICAN AMERICAN,B,,,NOT IN LIST,PASS,,15TH,I STREET,,N,CITATION,M,(M) POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA INJECT/SMOKING,HS,11364(A),(M) POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA INJECT/SMOKING,N,,,,,,N,PIPE IN LF FRT AND REAR,,,,
10898,CS0097032,967,2016/10/19 01:17:00+00,00/18/2016 18:17:00,,302251,DRIVER,22,M,AFRICAN AMERICAN,B,2004,CHEVROLET,CAVALIER,PASS,6100,MACK RD,,,N,CITATION,M,(M) UNLICENSED OPERATOR,VC,12500(A),(M) UNLICENSED OPERATOR,N,,,,,,N,,,,,
10899,1283717,330,2016/03/20 01:36:00+00,00/19/2016 18:36:00,CLEAR,78898,Driver,20,M,HISPANIC,W,2013,CHEVROLET,IMPALA,PASS,3904,22ND AVE,,,Y,CITATION,M,(M) CARRY LOADED GUN IN PUB-MISD,PC,25850(A),,N,,,,,,N,"*PC FOR STOP 4000A CVC
*RELEASED PER 853.6 PC",,SEE ATTACHED PAPER CITATION,,4D
10900,CS0097512,890,2016/09/24 06:52:00+00,00/23/2016 23:52:00,,277176,DRIVER,28,M,AFRICAN AMERICAN,B,,,NOT IN LIST,PASS,9,9TH AVENUE,37TH STREET,,N,CITATION,I,(I) URINATE/DEFECATE IN PUBLIC,SCC,9.04.070,(I) URINATE/DEFECATE IN PUBLIC,N,,,,,,N,,,,,
10901,CS0001388,530,2016/03/22 20:13:59+00,00/22/2016 13:14:00,,81474,DRIVER,25,M,HISPANIC,W,2010,FORD,FUSION,PASS,,CLUB CENTER DR,REGENCY PARK CIR,S,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
10902,CS0089014,479,2016/02/16 08:36:59+00,00/16/2016 00:37:00,CLEAR,45330,DRIVER,34,M,AFRICAN AMERICAN,B,2001,MITSUBISHI,GALANT,PASS,,STOCKTON BLVD,LAWRENCE DRIVE,S,N,CITATION,M,(M) SUSP/REVOKE LICENSE,VC,14601.1(A),(M) SUSP/REVOKE LICENSE,N,,,,,,N,REG SUSPENDED 10-29-15. DL SUSPENDED EFF 10-25-08,,,,4D
10903,CS0069043,501,2016/03/11 01:54:00+00,00/10/2016 17:54:00,RAIN,69572,DRIVER,19,M,WHITE,W,,,NOT IN LIST,PASS,910,I ST,,,N,CITATION,M,(M) POSS DANGEROUS DRUG,HS,11377(A),(M) POSS DANGEROUS DRUG,N,,,,,,N,,,,,
10904,CS0094528,397,2016/06/22 08:35:59+00,00/22/2016 01:36:00,,171320,DRIVER,36,F,HISPANIC,W,2005,FORD,CROWN VICTORIA,PASS,,FRUITRIDGE RD,STOCKTON BLVD,E,N,CITATION,I,(I) UNSAFE CONDITION OF VEHICLE - IMMEDIATE HAZARD,VC,24002(A),(I) UNSAFE CONDITION OF VEHICLE - IMMEDIATE HAZARD,N,10,35,,,,Y,,,Accident,,
10905,CS0118534,779,2016/04/16 16:44:59+00,00/16/2016 09:45:00,,107672,DRIVER,45,F,HISPANIC,W,1997,FORD,TAURUS,PASS,,SAN JUAN RD,BINGHAMTON DR,E,N,CITATION,M,(M) DRIVING ON SUSP/REVOKED CDL FOR DUI OR DRUGS,VC,14601.2(A),(M) DRIVING ON SUSP/REVOKED CDL FOR DUI OR DRUGS,N,,,,,,N,EFF 031704 AUTH 13352A3,,,,4D
10906,CS0150512,922,2016/06/25 12:27:59+00,00/25/2016 05:28:00,,182900,DRIVER,23,M,WHITE,W,2011,HONDA,CIVIC,PASS,6760,18TH AVE,,,Y,CITATION,M,(M) VIOLATION OF PROBATION-MISD,PC,1203.2,(M) VIOLATION OF PROBATION-MISD,N,,,,,,N,,,,,4D
10907,CS0164664,530,2016/06/24 19:18:00+00,00/24/2016 12:18:00,,182013,DRIVER,28,F,AFRICAN AMERICAN,B,2000,FORD,WINDSTAR,PASS,,FRUITRIDGE RD,STOCKTON BLVD,E,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
10908,CS0154529,947,2016/10/21 15:35:00+00,00/21/2016 08:35:00,CLEAR,304946,DRIVER,57,M,WHITE,W,2001,SUZUKI,ESTEEM,PASS,,TRUXEL RD,MAMMOTH WAY,S,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,SW
10909,CS0152066,298,2016/10/10 22:15:00+00,00/10/2016 15:15:00,CLEAR,293942,DRIVER,22,F,WHITE,W,2015,DODGE,CHARGER,PASS,,J ST,29TH ST,E,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),"(I) NO EVIDENCE OF CURRENT REGISTRATION
EXP 8/2/16",N,,,,,,N,,,,,4D
10910,CS0082510,640,2016/02/24 16:56:00+00,00/24/2016 08:56:00,,53679,DRIVER,63,M,WHITE,W,,,,PASS,1230,H ST,,,N,WARNING,I,(I) UNLAWFUL CAMPING-PUBLIC PROPERTY,SCC,12.52.030(A),(I) UNLAWFUL CAMPING-PUBLIC PROPERTY,N,,,,,,N,,,,,
10911,CS0052043,225,2016/09/07 06:36:59+00,00/06/2016 23:37:00,CLEAR,259878,DRIVER,22,M,WHITE,W,2003,FORD,FOCUS SVT,PASS,,RICHARDS BLVD,N 7TH ST,,N,CITATION,M,(M) SUSP/REVOKE LICENSE,VC,14601.1(A),(M) SUSP/REVOKE LICENSE,N,,,,,,N,,,,,2D
10912,CS0039297,931,2016/12/28 21:45:00+00,00/28/2016 13:45:00,CLEAR,370498,DRIVER,30,M,AFRICAN AMERICAN,B,2006,CHEVROLET,IMPALA,PASS,,ARDEN WAY,BLUMENFELD DR,E,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,4D
10913,CS0141081,388,2016/12/29 17:58:00+00,00/29/2016 09:58:00,CLEAR,371291,DRIVER,32,M,AFRICAN AMERICAN,B,,,NOT IN LIST,PASS,,K ST,11TH ST,,N,CITATION,I,(I) LITTER-PRIVATE/PUBLIC PROPERTY,PC,374.3(A),(I) LITTER-PRIVATE/PUBLIC PROPERTY,N,,,,,,N,THREW A LIT CIGARETTE ON GROUND AT LIGT RAIL STATION. ASKED FOR TICKET,,,,
10914,CS0153022,797,2016/09/06 01:59:00+00,00/05/2016 18:59:00,,258595,DRIVER,60,M,AFRICAN AMERICAN,B,,,,,730,I STREET,,,N,CITATION,I,(I) Possesses Open Container in a Public Place,SCC,9.04.055(C),(I) POSSESSES OPEN CONTAINER IN A PUBLIC PLACE,N,,,,,,N,"FOUR LOCO 3\4 FULL
23.5 OUNCES",,,,
10915,CS0142035,233,2016/04/14 00:56:59+00,00/13/2016 17:57:00,CLEAR,104731,DRIVER,51,F,WHITE,W,1995,SUBARU,LEGACY,PASS,,DIXIEANNE AVE,EVERGREEN ST,,N,CITATION,M,(M) CONTRIBUTE TO THE DELINQUENCY OF MINOR,PC,272(A)(1),(M) CONTRIBUTE TO THE DELINQUENCY OF MINOR,N,,,,,,N,,,,,4H
10916,CS0018133,340,2016/01/24 04:51:59+00,00/23/2016 20:52:00,,21801,DRIVER,44,M,AFRICAN AMERICAN,B,2015,VOLKSWAGEN,E-GOLF,PASS,,65TH ST,BROADWAY,N,N,CITATION,M,(M) OPERATE VEHICLE W/O IID,VC,23247(E),(M) OPERATE VEHICLE W/O IID,N,,,,,,N,,,,,4H
10917,CS0142606,886,2016/02/17 17:00:59+00,00/17/2016 09:01:00,CLOUDY,46635,DRIVER,31,F,WHITE,W,2009,MITSUBISHI,GALANT,PASS,,RICHARDS BLVD,N 7TH ST,W,N,CITATION,I,(I) UNLAWFUL MATERIAL ON VEHICLE WINDSHIELD/WINDOWS,VC,26708(A)1,(I) UNLAWFUL MATERIAL ON VEHICLE WINDSHIELD/WINDOWS,N,35,,,,,N,7-ZEONA COLEMAN=NEICE RR SHARIMG A BELT WITH 8 YROLD - CHILD SEAT IN 5 -KID BELTED IN 4,,,,4T
10918,CS0124071,971,2016/04/04 09:37:59+00,00/04/2016 02:38:00,CLEAR,94461,DRIVER,35,F,AFRICAN AMERICAN,B,,,NOT IN LIST,PASS,3150,J ST,,,N,CITATION,I,(I) UNLAWFUL CAMPING-PRIVATE PROPERTY,SCC,12.52.030(B),(I) UNLAWFUL CAMPING-PRIVATE PROPERTY,N,,,,,,N,,,,,
10919,CS0037541,222,2016/02/11 17:00:59+00,00/11/2016 08:57:00,CLEAR,40413,DRIVER,19,M,AFRICAN AMERICAN,B,2006,FORD,EXPLORER,PTRK,,WOODBINE AVE,48TH AVE,S,N,CITATION,M,(M) UNLICENSED OPERATOR,VC,12500(A),(M) UNLICENSED OPERATOR,N,15,30,,,,N,,,,,LL
10920,CS0052026,981,2016/07/22 02:26:59+00,00/21/2016 19:27:00,CLEAR,162116,DRIVER,26,F,MIXED RACE,U,1998,MERCEDES-BENZ,E-CLASS,PASS,,14TH AVE,62ND ST,,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,4T
10921,CS0117268,876,2016/12/29 23:34:00+00,00/29/2016 15:34:00,,371605,DRIVER,55,M,AFRICAN AMERICAN,B,,,NOT IN LIST,PASS,,I 5 SB RICHARDS BLVD OFF,,S,N,CITATION,I,(I) PANHANDLING,SCC,5.116.210,(I) PANHANDLING,N,,,,,,N,,,,,
10922,CS0048755,897,2016/11/21 19:28:00+00,00/21/2016 11:28:00,,336286,DRIVER,28,M,WHITE,W,2001,CHEVROLET,SILVERADO 1500,PASS,,18TH,L ST,W,N,WARNING,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
10923,CS0101543,250,2016/05/23 15:43:59+00,00/23/2016 08:04:00,,146996,DRIVER,50,M,AFRICAN AMERICAN,B,,,NOT IN LIST,PASS,3500,5TH AVENUE,,,N,CITATION,M,(M) VIOLATION OF PROBATION-MISD,PC,1203.2,(M) VIOLATION OF PROBATION-MISD,N,,,,,,N,,,,,
10924,CS0145078,487,2016/08/03 15:46:00+00,00/03/2016 08:46:00,,224122,DRIVER,24,F,WHITE,W,,,,,,BANNON CT,BERCUT DR,,Y,CITATION,I,(I) UNLAWFUL CAMPING-PUBLIC PROPERTY,SCC,12.52.030(A),(I) UNLAWFUL CAMPING-PUBLIC PROPERTY,N,,,,,,N,,,,,
10925,CS0138044,842,2016/10/05 21:49:59+00,00/05/2016 14:50:00,,288879,DRIVER,24,M,AFRICAN AMERICAN,B,2000,MERCEDES-BENZ,CLK-CLASS,PASS,595,SANTIAGO AVE,,S,N,CITATION,M,(M) SUSP/REVOKE LICENSE,VC,14601.1(A),(M) SUSP/REVOKE LICENSE,N,,,,,,N,,,,,2D
10926,CS0167126,886,2016/10/17 18:17:00+00,00/17/2016 11:17:00,CLEAR,300949,DRIVER,39,F,MIXED RACE,U,2001,FORD,ESCAPE,PASS,,RIO LINDA BLVD,ARCADE BLVD,S,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,15,,,,,N,,,,,4T
10927,CS0048646,897,2016/06/21 15:59:00+00,00/21/2016 08:59:00,,178631,DRIVER,27,F,WHITE,W,2004,LAND ROVER,HSE,PASS,,HWY 99,12TH ST,N,N,CITATION,I,(I) USE OF PREFERENTIAL LANES,VC,21655.5(B),(I) USE OF PREFERENTIAL LANES,N,,,,,,N,,,,,
10928,CS0140511,433,2016/01/23 01:05:00+00,00/22/2016 17:05:00,RAIN,20491,DRIVER,42,M,WHITE,W,2013,TOYOTA,TUNDRA,PTRK,,19TH,P STREET,W,N,CITATION,I, (I) FAIL TO STOP AT LIMIT LINE OR CROSSWALK ON RED SIGNAL,VC,21453(A),(I) FAIL TO STOP AT LIMIT LINE OR CROSSWALK ON RED SIGNAL,N,,,,,,N,,,,,
10929,CS0145615,454,2016/09/13 20:07:59+00,00/13/2016 13:08:00,CLEAR,266455,DRIVER,46,M,AFRICAN AMERICAN,B,,,NOT IN LIST,PASS,,ALHAMBRA,X ST,,N,CITATION,I,(I) UNLAWFUL STORAGE OF PERSONAL PROP ON PUBLIC PROP,SCC,12.52.040(A),(I) UNLAWFUL STORAGE OF PERSONAL PROP ON PUBLIC PROP,N,,,,,,N,,,,,
10930,CS0142600,886,2016/02/12 18:21:59+00,00/12/2016 10:22:00,CLEAR,41614,DRIVER,49,M,WHITE,W,1998,CHEVROLET,TAHOE,PASS,,MARYSVILLE BLVD,LOS ROBLES BLVD,S,N,CITATION,M,(M) SUSP/REVOKE LICENSE,VC,14601.1(A),(M) SUSP/REVOKE LICENSE,N,15,,,,,N,,,,,
10931,CS0076517,655,2016/05/13 12:30:59+00,00/13/2016 05:31:00,,136450,DRIVER,31,M,AFRICAN AMERICAN,B,2016,DODGE,CHARGER,PASS,3801,35TH ST,,,N,CITATION,M,(M) OPERATE VEHICLE W/O IID,VC,23247(E),(M) OPERATE VEHICLE W/O IID,N,,,,,,N,,,,,4D
10932,CS0106058,385,2016/04/04 18:27:59+00,00/04/2016 11:28:00,,94764,DRIVER,59,M,AFRICAN AMERICAN,B,,,NOT IN LIST,PASS,1103,D ST,,,N,CITATION,I,(I) Possesses Open Container in a Public Place,SCC,9.04.055(C),(I) POSSESSES OPEN CONTAINER IN A PUBLIC PLACE,N,,,,,,N,,,,,
10933,CS0067595,553,2016/05/22 06:24:00+00,00/21/2016 23:24:00,,145802,DRIVER,51,M,WHITE,W,,,NOT IN LIST,PASS,1341,J ST,,,N,CITATION,M,(M) POSS DANGEROUS DRUG,HS,11377(A),(M) POSS DANGEROUS DRUG,N,,,,,,N,,,,,
10934,CS0127655,211,2016/11/30 02:31:00+00,00/29/2016 18:31:00,,343420,DRIVER,75,M,WHITE,W,,,NOT IN LIST,PASS,,NORTHGATE,GARDEN HWY,,N,WARNING,I,(I) SOLICITING WITHOUT PERMIT,SCC,5.116.020,(I) SOLICITING WITHOUT PERMIT,N,,,,,,N,,,WARNING ONLY,,
10935,CS0067640,553,2016/10/07 23:58:59+00,00/07/2016 16:59:00,,291123,DRIVER,48,M,WHITE,W,,,NOT IN LIST,PASS,,K STREET,11TH STREET,,N,CITATION,I,(I) Possesses Open Container in a Public Place,SCC,9.04.055(C),(I) POSSESSES OPEN CONTAINER IN A PUBLIC PLACE,N,,,,,,N,,,,,
10936,CS0023548,934,2016/06/18 02:58:00+00,00/17/2016 19:58:00,,207667,DRIVER,24,M,WHITE,W,2007,INFINITI,G35,PASS,,H ST,21ST ST,E,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,2D
10937,CS0156523,883,2016/12/27 03:35:00+00,00/26/2016 19:35:00,,368987,DRIVER,23,F,HISPANIC,W,2008,BMW,5 SERIES,PASS,,SAN JUAN RD,TRUXEL RD,,N,CITATION,M,(M) UNLICENSED OPERATOR,VC,12500(A),(M) UNLICENSED OPERATOR,N,,,,,,N,,,,,4D
10938,CS0142803,886,2016/04/29 15:10:00+00,00/29/2016 08:10:00,CLEAR,121526,DRIVER,44,F,AFRICAN AMERICAN,B,2006,CHRYSLER,PACIFICA,PASS,,TRUXEL RD,DEL PASO RD,E,N,CITATION,I,(I) FAIL TO OBEY TRAFFIC CONTROL SIGNS,VC,21461(A),(I) FAIL TO OBEY TRAFFIC CONTROL SIGNS,N,5,,,,,N,,,,,4H
10939,CS0137324,3006,2016/11/28 20:32:59+00,00/28/2016 12:33:00,,342151,DRIVER,36,M,HISPANIC,W,2009,SCION,TC,PASS,,ARDEN,DEL PASO BLVD,,N,CITATION,M,(M) UNLICENSED OPERATOR,VC,12500(A),(M) UNLICENSED OPERATOR,N,,,,,,N,,,,,
10940,CS0142575,886,2016/02/08 20:58:59+00,00/08/2016 12:59:00,CLEAR,37552,DRIVER,43,M,MIXED RACE,U,2007,BMW,X3,PASS,,NORTHGATE BLVD,SAN JUAN,N,N,CITATION,I,(I) DRIVE VEHICLE OVER/ACROSS DIVIDED HIGHWAY,VC,21651(A)(1),(I) DRIVE VEHICLE OVER/ACROSS DIVIDED HIGHWAY,N,10,,,,,N,,,,,4H
10941,CS0168296,257,2016/11/21 21:33:59+00,00/21/2016 13:34:00,,336401,DRIVER,23,M,UNKNOWN,U,2016,NISSAN,VERSA NOTE,PASS,,J ST,5TH ST,E,N,WARNING,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,WARNING ONLY,,
10942,CS0118552,734,2016/08/09 01:21:59+00,00/08/2016 18:22:00,CLEAR,229757,DRIVER,50,M,WHITE,W,1992,GMC,SIERRA,PASS,,W EL CAMINO AVE,MILLVIEW CT,,N,CITATION,M,(M) SUSP/REVOKE LICENSE,VC,14601.1(A),(M) SUSP/REVOKE LICENSE,N,,,,,,N,,,,,
10943,CS0124035,388,2016/01/26 06:58:00+00,00/25/2016 22:58:00,CLEAR,23827,DRIVER,31,M,WHITE,W,,,NOT IN LIST,PASS,4799,STOCKTON BLVD,,,N,CITATION,I,(I) UNLAWFUL CAMPING-PUBLIC PROPERTY,SCC,12.52.030(A),(I) UNLAWFUL CAMPING-PUBLIC PROPERTY,N,,,,,,N,,,,,
10944,CS0058511,574,2016/04/25 00:46:59+00,00/24/2016 17:47:00,,116687,DRIVER,49,M,AFRICAN AMERICAN,A,2017,ALFA ROMEO,SPIDER,PASS,4850,FREEPORT BL D,,,Y,CITATION,M,(M) PETTY THEFT,PC,484(A),(M) PETTY THEFT,N,,,,,,N,,,,,
10945,CS0144019,779,2016/07/01 18:16:00+00,00/01/2016 11:16:00,CLEAR,189701,DRIVER,52,M,WHITE,W,2002,VOLKSWAGEN,JETTA,PASS,,NORTHGATE BLVD,SAN JUAN RD,S,N,CITATION,M,(M) DRIVING ON SUSP/REVOKED CDL FOR DUI OR DRUGS,VC,14601.2(A),(M) DRIVING ON SUSP/REVOKED CDL FOR DUI OR DRUGS,N,,,,,,N,,,,,4D
10946,CS0048124,501,2016/12/15 04:57:00+00,00/14/2016 20:57:00,CLOUDY,357936,DRIVER,45,M,AFRICAN AMERICAN,B,,,NOT IN LIST,PASS,601,J ST,,,Y,CITATION,M,(M) POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA INJECT/SMOKING,HS,11364(A),(M) POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA INJECT/SMOKING,N,,,,,,N,,,,,
10947,CS0168091,257,2016/08/24 15:35:00+00,00/24/2016 08:35:00,,245428,DRIVER,29,F,WHITE,W,1971,VOLKSWAGEN,BEETLE,PASS,,BROADWAY,BOTTOMS ALY,W,N,WARNING,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,WARNING ONLY,,
10948,CS0168181,257,2016/10/20 19:05:00+00,00/20/2016 12:05:00,CLEAR,304052,DRIVER,21,M,WHITE,W,2006,TOYOTA,TACOMA,PASS,,FOLSOM BLVD,HORNET DR,W,N,CITATION,I,(I) SEND/READ/WRITE TEXT WHILE DRIVING,VC,23123.5(A),(I) SEND/READ/WRITE TEXT WHILE DRIVING,N,,,,,,N,,,,,
10949,CS0167086,886,2016/08/02 21:27:59+00,00/02/2016 14:28:00,CLEAR,223397,DRIVER,54,M,MIXED RACE,U,1985,TOYOTA,COROLLA,PASS,,Q ST,5 TH ST,E,N,WARNING,I,"(I) DRIVER/PASSENGER NO SEAT BELT, DRIVER RESPONSIBLE",VC,27315(D)(1),"(I) DRIVER/PASSENGER NO SEAT BELT, DRIVER RESPONSIBLE",N,25,,,,,N,,,WARNING ONLY,,2H
10950,CS0167163,886,2016/11/01 22:08:00+00,00/01/2016 15:08:00,CLOUDY,316422,DRIVER,35,M,MIXED RACE,U,1986,FORD,MUSTANG,PASS,,BROADWAY,27TH ST,W,N,CITATION,I,(I) SEND/READ/WRITE TEXT WHILE DRIVING,VC,23123.5(A),(I) SEND/READ/WRITE TEXT WHILE DRIVING,N,20,,,,,N,,,,,4T
10951,CS0127552,211,2016/09/29 01:28:59+00,00/28/2016 18:29:00,,281901,DRIVER,26,F,AFRICAN AMERICAN,B,2000,CHEVROLET,MALIBU,PASS,4250,AUBURNBLVD,,W,N,CITATION,M,(M) SUSP/REVOKE LICENSE,VC,14601.1(A),(M) SUSP/REVOKE LICENSE,N,10,0,VISUAL EST,HANDHELD,,Y,,,Accident,,4D
10952,CS0067538,553,2016/02/27 08:39:59+00,00/27/2016 00:40:00,CLEAR,56819,DRIVER,36,M,WHITE,W,,,NOT IN LIST,PASS,720,9TH ST,,,N,CITATION,M,(M) POSS DANGEROUS DRUG,HS,11377(A),(M) POSS DANGEROUS DRUG,N,,,,,,N,,,,,
10953,CS0029170,257,2016/02/09 17:06:00+00,00/09/2016 09:06:00,,38361,DRIVER,73,M,WHITE,W,2005,TOYOTA,TUNDRA,TRCK,,U ST,11TH ST,N,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,PK
10954,CS0168115,257,2016/08/25 20:31:00+00,00/25/2016 13:31:00,CLEAR,246726,DRIVER,23,M,WHITE,W,2007,TOYOTA,CAMRY,PASS,,FOLSOM BLVD,HORNET DR,W,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
10955,CS0016716,804,2016/07/06 18:17:59+00,00/06/2016 11:18:00,,196306,DRIVER,32,M,WHITE,W,,,NOT IN LIST,PASS,,N B STREET,BANNON,,N,CITATION,I,(I) STANDING IN ROADWAY,SCC,10.20.050,(I) STANDING IN ROADWAY,N,,,,,,N,,,,,
