CitationNumber,OfficerBadgeNo,CitationDate,CitationTime,OffenseDate,OffenseTime,WeatherCondition,CaseNumber,ViolatorPartyType,ViolatorAge,ViolatorSex,ViolatorRace,ViolatorEthnicity,VehYear,VehMake,VehModel,VehType,PrimaryBlock,PrimaryStreet,CrossStreet,DirectionOfTravel,Arrest,ViolationStopResult,ViolationOffenseType,ViolationDescription,Offense_Code,OffenseSubCode,Violation_Notes,CourtRequired,ObservedSpeed,PostedSpeed,SpeedDetermined,RadarMovSta,Radar_LidarNo,Accident,OfficerNotes,DiagramFilename,ReasonForStop,TypeOfSearch,VehicleSearch,ObjectId
CS0208539,400,2021/09/12 00:00:00+00,2023/02/01 08:46:00+00,2021/09/12 00:00:00+00,2023/02/01 08:46:00+00,CLEAR,260703,DRIVER,29,M,MIXED RACE,U,,,,PASS,,8TH STREET,K STREET,,N,Citation,M,(M) VIOLATION OF PROBATION-MISD,PC,1203.2,,N,,,,,,N,NO SIGNATURE DUE TO COVID,,Refusal,,,8730
CS0139071,382,2021/09/12 00:00:00+00,2023/02/01 22:13:00+00,2021/09/12 00:00:00+00,2023/02/01 22:13:00+00,,261423,DRIVER,20,M,HISPANIC,W,1994,CHEVROLET,SILVERADO 1500,PASS,,99 SOUTH,SHELDON RD,E,N,CITATION,I,(I) STOP LAMP REQUIREMENTS/SPECS,VC,24603(D),,N,,,,,,N,,,,,2T,8731
CS0139072,382,2021/09/12 00:00:00+00,2023/02/01 22:33:00+00,2021/09/12 00:00:00+00,2023/02/01 22:33:00+00,,261443,DRIVER,23,M,AFRICAN AMERICAN,B,2006,HONDA,ACCORD,PASS,,HWY 99 NORTH,SHELDON RD,E,N,CITATION,I,(I)CONDITION/USE OF WINDSHIELD WIPERS TO BE MAINTAINED,VC,26707,,N,,,,,,N,,,,,4D,8732
1346215,893,2021/09/12 00:00:00+00,2023/02/01 21:18:00+00,2021/09/12 00:00:00+00,2023/02/01 21:18:00+00,,261365,Driver,117,M,WHITE,W,1990,LEXS,LS400,,,SHELDON RD,BRUICEVILLE RD,,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,,8733
1366983,513,2021/09/12 00:00:00+00,2023/02/01 01:55:00+00,2021/09/12 00:00:00+00,2023/02/01 01:55:00+00,,260578,Driver,30,M,AFRICAN AMERICAN,B,1991,LEXS,400LS,,,OAKMONT ST,CALUASES AVE,,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,,8734
CS0139069,382,2021/09/12 00:00:00+00,2023/02/01 21:10:00+00,2021/09/12 00:00:00+00,2023/02/01 21:10:00+00,,261356,DRIVER,31,M,HISPANIC,W,2021,DODGE,CHARGER,PASS,,LEWIS STEIN RD,SHELDON RD,E,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,4D,8735
1365730,603,2021/09/12 00:00:00+00,2023/02/01 18:53:00+00,2020/12/08 00:00:00+00,2023/02/01 18:53:00+00,,261194,Driver,29,M,WHITE,W,2016,CHEVROLET,CORVETTE,,,SAN JUAN RD,ISHI CIR,,N,CITATION,M,(M) DRIVING ON SUSP LIC - RECKLESS/INCOMPENT/NEGLIGENT OP,VC,14601(A),,N,,,,,,N,,,,,,8736
1223354,3096,2021/09/12 00:00:00+00,2023/02/01 19:35:00+00,2021/09/12 00:00:00+00,2023/02/01 19:35:00+00,,261220,Driver,22,F,HISPANIC,W,2008,MITSUBISHI,ECLIPSE,,,FRUITRIDGE,HWY 99,,N,CITATION,M,(M) UNLICENSED OPERATOR,VC,12500(A),,N,,,,,,N,,,,,,8737
1366983,513,2021/09/12 00:00:00+00,2023/02/01 01:55:00+00,2021/09/12 00:00:00+00,2023/02/01 01:55:00+00,,260578,Driver,30,M,AFRICAN AMERICAN,B,1991,LEXS,400LS,,,OAKMONT ST,CALUASES AVE,,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),,N,,,,,,N,,,,,,8738
CS0139072,382,2021/09/12 00:00:00+00,2023/02/01 22:33:00+00,2021/09/12 00:00:00+00,2023/02/01 22:33:00+00,,261443,DRIVER,23,M,AFRICAN AMERICAN,B,2006,HONDA,ACCORD,PASS,,HWY 99 NORTH,SHELDON RD,E,N,CITATION,I,(I) DISPLAY OF LICENSE PLATES,VC,5200(A),,N,,,,,,N,,,,,4D,8739
1365730,603,2021/09/12 00:00:00+00,2023/02/01 18:53:00+00,2020/12/08 00:00:00+00,2023/02/01 18:53:00+00,,261194,Driver,29,M,WHITE,W,2016,CHEVROLET,CORVETTE,,,SAN JUAN RD,ISHI CIR,,N,CITATION,M,(M) EXHIBITION OF SPEED ON HWY,VC,23109(C),,N,,,,,,N,,,,,,8740
1346334,388,2021/09/12 00:00:00+00,2023/02/01 02:58:00+00,2021/09/12 00:00:00+00,2023/02/01 02:58:00+00,CLEAR,260610,Driver,36,M,WHITE,W,2005,MERCEDES-BENZ,,PASS,,GATEWAY OAKS ,WEALD WAY,,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,"971, SLEEPING IN CAR",,,,4D,8741
1366983,513,2021/09/12 00:00:00+00,2023/02/01 01:55:00+00,2021/09/12 00:00:00+00,2023/02/01 01:55:00+00,,260578,Driver,30,M,AFRICAN AMERICAN,B,1991,LEXS,400LS,,,OAKMONT ST,CALUASES AVE,,N,CITATION,M,(M) UNLICENSED OPERATOR,VC,12500(A),,N,,,,,,N,,,,,,8742
CS0144416,779,2021/09/12 00:00:00+00,2023/02/01 20:33:00+00,2021/09/12 00:00:00+00,2023/02/01 20:33:00+00,,261299,DRIVER,29,M,HISPANIC,W,1989,FORD,MUSTANG,PASS,,SHELDON RD,W STOCKTON BLVD,W,N,CITATION,I,(I) AIR POLLUTION CONTROL DEVICE-PROOF + BAIL REQUIRED,VC,27156(B),,N,,,,,,N,,,,,CP,8743
1223354,3096,2021/09/12 00:00:00+00,2023/02/01 19:35:00+00,2021/09/12 00:00:00+00,2023/02/01 19:35:00+00,,261220,Driver,22,F,HISPANIC,W,2008,MITSUBISHI,ECLIPSE,,,FRUITRIDGE,HWY 99,,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,,8744
CS0123050,474,2021/09/12 00:00:00+00,2023/02/01 22:01:00+00,2021/09/12 00:00:00+00,2023/02/01 22:01:00+00,,261383,DRIVER,34,M,AFRICAN AMERICAN,B,,,NOT IN LIST,PASS,4050,FLORIN RD,,,Y,CITATION,M,(M) POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA INJECT/SMOKING,HS,11364(A),,N,,,,,,N,,,,,,8745
CS0163562,982,2021/09/13 00:00:00+00,2023/02/01 20:03:00+00,2021/09/13 00:00:00+00,2023/02/01 20:03:00+00,,262295,DRIVER,62,M,HISPANIC,W,2015,NISSAN,ALTIMA,PASS,,STOCKTON BLVD,LAWRENCE DR,N,N,CITATION,I,(I) POSS OPEN CONT WHILE DRIVING,VC,23222(A),,N,,,,,,N,,,,,4T,8746
CS0146025,238,2021/09/13 00:00:00+00,2023/02/01 03:34:00+00,2021/09/13 00:00:00+00,2023/02/01 03:34:00+00,,261553,DRIVER,43,M,WHITE,W,,,NOT IN LIST,,,AUBURN BLVD,HELENA AVE,,N,CITATION,M,(M) POSS DANGEROUS DRUG,HS,11377(A),,N,,,,,,N,,,,,,8747
1340711,392,2021/09/13 00:00:00+00,2023/02/01 20:22:00+00,2021/09/13 00:00:00+00,2023/02/01 20:22:00+00,,262370,Driver,17,M,WHITE,W,2020,TOYOTA,GT86,,,BELL AVE,WINTERS ST,E,N,CITATION,M,(M) RECKLESS DRIVING,VC,23103(A),,N,,,,,,N,,,,,,8748
CS0139073,382,2021/09/13 00:00:00+00,2023/02/01 20:51:00+00,2021/09/13 00:00:00+00,2023/02/01 20:51:00+00,,2623795,DRIVER,34,M,WHITE,W,,,NOT IN LIST,PASS,,NORTHGLEN ST,W EL CAMINO AVE,,N,CITATION,M,(M) POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA INJECT/SMOKING,HS,11364(A),,N,,,,,,N,,,,,,8749
CS0146025,238,2021/09/13 00:00:00+00,2023/02/01 03:34:00+00,2021/09/13 00:00:00+00,2023/02/01 03:34:00+00,,261553,DRIVER,43,M,WHITE,W,,,NOT IN LIST,,,AUBURN BLVD,HELENA AVE,,N,CITATION,M,(M) ILLEGAL POSSESS OF STUNGUN,PC,22610,,N,,,,,,N,,,,,,8750
CS0163562,982,2021/09/13 00:00:00+00,2023/02/01 20:03:00+00,2021/09/13 00:00:00+00,2023/02/01 20:03:00+00,,262295,DRIVER,62,M,HISPANIC,W,2015,NISSAN,ALTIMA,PASS,,STOCKTON BLVD,LAWRENCE DR,N,N,CITATION,M,(M) POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA INJECT/SMOKING,HS,11364(A),,N,,,,,,N,,,,,4T,8751
CS0163562,982,2021/09/13 00:00:00+00,2023/02/01 20:03:00+00,2021/09/13 00:00:00+00,2023/02/01 20:03:00+00,,262295,DRIVER,62,M,HISPANIC,W,2015,NISSAN,ALTIMA,PASS,,STOCKTON BLVD,LAWRENCE DR,N,N,CITATION,I,(I) UNLAWFUL MATERIAL ON VEHICLE WINDSHIELD/WINDOWS,VC,26708(A)1,,N,,,,,,N,,,,,4T,8752
CS0163562,982,2021/09/13 00:00:00+00,2023/02/01 20:03:00+00,2021/09/13 00:00:00+00,2023/02/01 20:03:00+00,,262295,DRIVER,62,M,HISPANIC,W,2015,NISSAN,ALTIMA,PASS,,STOCKTON BLVD,LAWRENCE DR,N,N,CITATION,M,(M) POSS DANGEROUS DRUG,HS,11377(A),,N,,,,,,N,,,,,4T,8753
1368159,658,2021/09/13 00:00:00+00,2023/02/01 17:00:00+00,2021/09/13 00:00:00+00,2023/02/01 17:00:00+00,,262160,Driver,58,M,HISPANIC,W,,,,,,W EL CAMINO AVE,NB I5 EXIT,,N,CITATION,M,(M) OWNER ALLOW UNLICENSED DRIVER TO DRIVE,VC,14604(A),,N,,,,,,N,,,,,,8754
CS0146025,238,2021/09/13 00:00:00+00,2023/02/01 03:34:00+00,2021/09/13 00:00:00+00,2023/02/01 03:34:00+00,,261553,DRIVER,43,M,WHITE,W,,,NOT IN LIST,,,AUBURN BLVD,HELENA AVE,,N,CITATION,M,(M) POSSESS SWITCHBLADE,PC,21510,,N,,,,,,N,,,,,,8755
CS0219960,920,2021/09/14 00:00:00+00,2023/02/01 08:52:00+00,2021/09/14 00:00:00+00,2023/02/01 08:52:00+00,CLEAR,262763,DRIVER,52,M,HISPANIC,W,2001,HONDA,,PASS,,NORTHGATE BLVD,ARDEN GARDEN CONNECTOR,,N,Citation,M,(M) UNLICENSED OPERATOR,VC,12500(A),,N,,,,,,N,,,,,,8756
CS0234130,407,2021/09/14 00:00:00+00,2023/02/01 12:27:00+00,2021/09/14 00:00:00+00,2023/02/01 12:27:00+00,,263046,DRIVER,24,M,HISPANIC,W,2018,GMC,SIERRA 1500,PASS,,FRUITRIDGE RD,MARTIN LUTHER KING JR BLVD,,N,Citation,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,,8757
CS0233611,270,2021/09/14 00:00:00+00,2023/02/01 09:34:00+00,2021/09/14 00:00:00+00,2023/02/01 09:34:00+00,,262826,DRIVER,31,M,WHITE,W,2010,GMC,,PASS,,FOLSOM BLVD,HORNET DR,W,N,Citation,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),,N,,,,,,N,,,,,,8758
CS0219966,920,2021/09/14 00:00:00+00,2023/02/01 10:12:00+00,2021/09/14 00:00:00+00,2023/02/01 10:12:00+00,CLEAR,262870,DRIVER,61,M,EAST INDIAN,W,2006,HONDA,,PASS,,NORTHGATE BLVD,W EL CAMINO AVE,,N,Citation,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),,N,,,,,,N,,,,,,8759
CS0136811,946,2021/09/08 00:00:00+00,2023/02/01 07:44:00+00,2021/09/08 00:00:00+00,2023/02/01 07:44:00+00,CLEAR,256176,DRIVER,43,M,WHITE,W,2004,TOYOTA,COROLLA,PASS,,ARMADALE WY,LA CORUNA DR,E,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),,N,,,,,,N,,,,,4D,8760
CS0233595,270,2021/09/08 00:00:00+00,2023/02/01 10:00:00+00,2021/09/08 00:00:00+00,2023/02/01 10:00:00+00,,256316,DRIVER,33,F,ASIAN OTHER,A,2019,BMW,,PASS,,ALHAMBRA BLVD,I ST,W,N,Citation,M,(M) DRIVING ON SUSP/REVOKED CDL FOR DUI OR DRUGS,VC,14601.2(A),,N,,,,,,N,,,,,,8761
CS0136807,946,2021/09/08 00:00:00+00,2023/02/01 06:42:00+00,2021/09/08 00:00:00+00,2023/02/01 06:42:00+00,CLEAR,256124,DRIVER,43,F,WHITE,W,2001,LINCOLN,NAVIGATOR,PASS,,CALVINE RD,JACINTO AVE,W,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),,N,,,,,,N,,,,,4D,8762
1361052,8186,2021/09/08 00:00:00+00,2023/02/01 20:44:00+00,2021/09/08 00:00:00+00,2023/02/01 20:44:00+00,CLEAR,257004,Driver,20,M,ASIAN INDIAN,I,2012,TOYOTA,CAMRY,PASS,,CENTER PARKWAY ,ARROYO VISTA DR,,N,CITATION,M,(M) UNLICENSED OPERATOR,VC,12500(A),,N,,,,,,N,,,SEE ATTACHED PAPER CITATION,,,8763
1360927,559,2021/09/08 00:00:00+00,2023/02/01 15:45:00+00,2021/09/08 00:00:00+00,2023/02/01 15:45:00+00,,256670,Driver,32,M,HISPANIC,U,1987,ACURA,WTECRA,,,MARYSVILLE BLVD,NORTH AVE,,N,CITATION,M,(M) OPERATE VEHICLE W/O IID,VC,23247(E),,N,,,,,,N,,,,,,8764
CS0233592,270,2021/09/08 00:00:00+00,2023/02/01 07:51:00+00,2021/09/08 00:00:00+00,2023/02/01 07:51:00+00,,256186,DRIVER,38,F,WHITE,W,2014,TOYOTA,,PASS,,FOLSOM BLVD,59TH ST,W,N,WARNING,I,(I) DISPLAY OF LICENSE PLATE TABS,VC,5204(A),,N,,,,,,N,,,WARNING ONLY,,,8765
1367940,245,2021/09/08 00:00:00+00,2023/02/01 18:03:00+00,2021/09/08 00:00:00+00,2023/02/01 18:03:00+00,,256818,Driver,24,M,AFRICAN AMERICAN,B,2012,TOY,CAMRY,,,ARDEN WY,BUS 80,,N,CITATION,M,(M) CARRY CONCEALED FIREARM ON PERSON-MIS,PC,25400(A)(2),,N,,,,,,N,,,,,,8766
CS0230613,530,2021/09/08 00:00:00+00,2023/02/01 08:51:00+00,2021/09/08 00:00:00+00,2023/02/01 08:51:00+00,,256244,DRIVER,56,M,HISPANIC,W,2002,KIA,NOT IN LIST,PASS,,CLAY ST,EL CAMINO AVE,W,N,Citation,M,(M) DRIVING ON SUSP/REVOKED CDL FOR DUI OR DRUGS,VC,14601.2(A),,N,,35,LIDAR,,,N,,,,,,8767
CS0233591,270,2021/09/08 00:00:00+00,2023/02/01 07:38:00+00,2021/09/08 00:00:00+00,2023/02/01 07:38:00+00,,256168,DRIVER,35,F,WHITE,W,2015,NISSAN,,PASS,,FOLSOM BLVD,HORNET DR,W,N,Citation,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,,8768
CS0136811,946,2021/09/08 00:00:00+00,2023/02/01 07:44:00+00,2021/09/08 00:00:00+00,2023/02/01 07:44:00+00,CLEAR,256176,DRIVER,43,M,WHITE,W,2004,TOYOTA,COROLLA,PASS,,ARMADALE WY,LA CORUNA DR,E,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,4D,8769
CS0233590,270,2021/09/08 00:00:00+00,2023/02/01 06:49:00+00,2021/09/08 00:00:00+00,2023/02/01 06:49:00+00,,256130,DRIVER,51,M,WHITE,W,2015,HONDA,,PASS,,POWER INN RD,19TH AVE,S,N,Citation,M,(M) RECKLESS DRIVING,VC,23103(A),,N,89,45,,,,N,,,,,,8770
1360927,559,2021/09/08 00:00:00+00,2023/02/01 15:45:00+00,2021/09/08 00:00:00+00,2023/02/01 15:45:00+00,,256670,Driver,32,M,HISPANIC,U,1987,ACURA,WTECRA,,,MARYSVILLE BLVD,NORTH AVE,,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,,8771
CS0136808,946,2021/09/08 00:00:00+00,2023/02/01 06:47:00+00,2021/09/08 00:00:00+00,2023/02/01 06:47:00+00,CLEAR,256134,DRIVER,67,F,WHITE,W,2001,HONDA,ACCORD,PASS,,CALVINE RD,JACINTO AVE,E,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),,N,,,,,,N,,,,,4D,8772
CS0234102,407,2021/09/08 00:00:00+00,2023/02/01 07:14:00+00,2021/09/08 00:00:00+00,2023/02/01 07:14:00+00,,256144,DRIVER,22,M,WHITE,W,2005,DODGE,NEON,PASS,,POWER INN RD,14TH AVE,,N,Citation,M,(M) UNLICENSED OPERATOR,VC,12500(A),,N,,,,,,N,,,,,,8773
CS0233594,270,2021/09/08 00:00:00+00,2023/02/01 09:41:00+00,2021/09/08 00:00:00+00,2023/02/01 09:41:00+00,,256297,DRIVER,42,M,WHITE,W,2021,HYUNDAI,ELANTRA,PASS,,ALHAMBRA BLVD,L ST,N,N,WARNING,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),,N,,,,,,N,,,WARNING ONLY,,,8774
CS0230614,530,2021/09/08 00:00:00+00,2023/02/01 09:33:00+00,2021/09/08 00:00:00+00,2023/02/01 09:33:00+00,,256280,DRIVER,37,F,WHITE,W,2011,SUBARU,,PASS,,NORTH 12TH,RICHARDS BLVD,S,N,Citation,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),,N,,35,LIDAR,,,N,,,,,,8775
CS0230613,530,2021/09/08 00:00:00+00,2023/02/01 08:51:00+00,2021/09/08 00:00:00+00,2023/02/01 08:51:00+00,,256244,DRIVER,56,M,HISPANIC,W,2002,KIA,NOT IN LIST,PASS,,CLAY ST,EL CAMINO AVE,W,N,Citation,I,"(I) DRIVER/PASSENGER NO SEAT BELT, DRIVER RESPONSIBLE",VC,27315(D)(1),,N,,35,LIDAR,,,N,,,,,,8776
1360407,800,2021/09/08 00:00:00+00,2023/02/01 10:10:00+00,2021/09/08 00:00:00+00,2023/02/01 10:10:00+00,,256323,Driver,29,F,UNKNOWN,U,2010,FORD,ESCAPE,,,RIO LINDA BLVD,ARCADE BLVD,,N,CITATION,M,(M) UNLICENSED OPERATOR,VC,12500(A),,N,,,,,,N,,,,,,8777
CS0211048,665,2021/09/08 00:00:00+00,2023/02/01 07:53:00+00,2021/09/08 00:00:00+00,2023/02/01 07:53:00+00,,256184,DRIVER,21,M,AFRICAN AMERICAN,B,2018,FORD,,PASS,,24TH ST,K ST,,N,Citation,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,,8778
CS0234106,407,2021/09/08 00:00:00+00,2023/02/01 09:44:00+00,2021/09/08 00:00:00+00,2023/02/01 09:44:00+00,,256300,DRIVER,33,F,WHITE,W,2004,FORD,FREESTAR,PASS,,48TH ST,T ST,,N,Citation,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),,N,,,,,,N,,,,,,8779
CS0234104,407,2021/09/08 00:00:00+00,2023/02/01 07:38:00+00,2021/09/08 00:00:00+00,2023/02/01 07:38:00+00,,256167,DRIVER,29,F,AFRICAN AMERICAN,B,2007,CHEVROLET,IMPALA,PASS,,14TH AVE,65TH STREET EXPY,,N,Citation,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,,8780
CS0136814,946,2021/09/09 00:00:00+00,2023/02/01 07:18:00+00,2021/09/09 00:00:00+00,2023/02/01 07:18:00+00,CLEAR,257357,DRIVER,35,M,AFRICAN AMERICAN,B,2006,HONDA,ACCORD,PASS,,FRUITRIDGE RD,24TH ST,E,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,4D,8781
CS0234114,407,2021/09/09 00:00:00+00,2023/02/01 09:34:00+00,2021/09/09 00:00:00+00,2023/02/01 09:34:00+00,,257489,DRIVER,40,M,ASIAN OTHER,A,1997,BMW,M3,PASS,,65TH ST,FOLSOM BLVD,,N,Citation,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),,N,,,,,,N,,,,,,8782
CS0214042,953,2021/09/09 00:00:00+00,2023/02/01 16:52:00+00,2021/09/09 00:00:00+00,2023/02/01 16:52:00+00,,257886,DRIVER,31,M,HISPANIC,W,,,,PASS,1126,11TH ST,,,N,Citation,M,(M) TRESPASS AFTER NOTICE GIVEN,SCC,9.16.140(B)(1),,N,,,,,,N,,,,,,8783
CS0230616,530,2021/09/09 00:00:00+00,2023/02/01 08:46:00+00,2021/09/09 00:00:00+00,2023/02/01 08:46:00+00,,257246,DRIVER,35,F,AFRICAN AMERICAN,B,2008,FORD,,PASS,,REDWOOD AVE,FAIRFIELD ST,N,N,Citation,M,(M) DRIVING ON SUSP/REVOKED CDL FOR DUI OR DRUGS,VC,14601.2(A),,N,,,,,,N,,,,,,8784
CS0136814,946,2021/09/09 00:00:00+00,2023/02/01 07:18:00+00,2021/09/09 00:00:00+00,2023/02/01 07:18:00+00,CLEAR,257357,DRIVER,35,M,AFRICAN AMERICAN,B,2006,HONDA,ACCORD,PASS,,FRUITRIDGE RD,24TH ST,E,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),,N,,,,,,N,,,,,4D,8785
CS0234111,407,2021/09/09 00:00:00+00,2023/02/01 08:32:00+00,2021/09/09 00:00:00+00,2023/02/01 08:32:00+00,,257414,DRIVER,37,F,HISPANIC,W,2015,HONDA,ACCORD,PASS,,58TH ST,8TH AVE,,N,Citation,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),,N,,,,,,N,,,,,,8786
CS0234108,407,2021/09/09 00:00:00+00,2023/02/01 07:53:00+00,2021/09/09 00:00:00+00,2023/02/01 07:53:00+00,,257384,DRIVER,25,M,AFRICAN AMERICAN,B,2003,GMC,,PASS,,58TH ST,8TH AVE,,N,Citation,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),,N,,,,,,N,,,,,,8787
CS0136815,946,2021/09/09 00:00:00+00,2023/02/01 07:49:00+00,2021/09/09 00:00:00+00,2023/02/01 07:49:00+00,CLEAR,257378,DRIVER,35,M,HISPANIC,W,2021,TOYOTA,TACOMA,PTRK,,FRUITRIDGE RD,24TH ST,E,N,CITATION,I,(I) SIGNAL BEFORE TURN/CHANGE LANE,VC,22108,,N,,,,,,N,,,,,PK,8788
CS0233597,270,2021/09/09 00:00:00+00,2023/02/01 08:08:00+00,2021/09/09 00:00:00+00,2023/02/01 08:08:00+00,,257394,DRIVER,35,F,WHITE,W,2016,HONDA,,PASS,,FOLSOM BLVD,60TH ST,S,N,WARNING,I,(I) DISPLAY OF LICENSE PLATE TABS,VC,5204(A),,N,,,,,,N,,,WARNING ONLY,,,8789
CS0199351,221,2021/09/09 00:00:00+00,2023/02/01 08:04:00+00,2021/09/09 00:00:00+00,2023/02/01 08:04:00+00,,257387,DRIVER,61,M,HISPANIC,W,1995,TOYOTA,CAMRY,PASS,,J STREET,30TH STREET,,N,CITATION,M,(M) UNLICENSED OPERATOR,VC,12500(A),DRIVING ON AN EXPIRED LICENSE,N,,,,,,N,,,,,,8790
CS0234109,407,2021/09/09 00:00:00+00,2023/02/01 07:59:00+00,2021/09/09 00:00:00+00,2023/02/01 07:59:00+00,,257388,DRIVER,52,M,HISPANIC,W,2019,TESLA,,PASS,,58TH ST,8TH AVE,,N,Citation,I,(I) DISPLAY OF LICENSE PLATES,VC,5200(A),,N,,,,,,N,,,,,,8791
CS0136813,946,2021/09/09 00:00:00+00,2023/02/01 06:56:00+00,2021/09/09 00:00:00+00,2023/02/01 06:56:00+00,CLEAR,257345,DRIVER,20,F,AFRICAN AMERICAN,B,2018,TOYOTA,C-HR,PASS,,SEAMAS DR,S LAND PARK DR,W,N,WARNING,I,(I) UNLAWFUL MATERIAL ON VEHICLE WINDSHIELD/WINDOWS,VC,26708(A)1,,N,,,,,,N,,,,,4H,8792
CS0199351,221,2021/09/09 00:00:00+00,2023/02/01 08:04:00+00,2021/09/09 00:00:00+00,2023/02/01 08:04:00+00,,257387,DRIVER,61,M,HISPANIC,W,1995,TOYOTA,CAMRY,PASS,,J STREET,30TH STREET,,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),NO CURRENT PROOF OF REGISTRATION,N,,,,,,N,,,,,,8793
CS0233599,270,2021/09/09 00:00:00+00,2023/02/01 15:20:00+00,2021/09/09 00:00:00+00,2023/02/01 15:20:00+00,,257904,DRIVER,31,M,WHITE,W,,,,PASS,,21ST ST,I ST,N,N,WARNING,I,(I) DONT WALK OR WAIT OR UPRAISED HANDPEDESTRIA,VC,21456(B),,N,,,,,,N,,,WARNING ONLY,,,8794
CS0048184,1041,2021/09/09 00:00:00+00,2023/02/01 02:37:00+00,2021/09/09 00:00:00+00,2023/02/01 02:37:00+00,CLEAR,257246,DRIVER,19,M,WHITE,W,,,NOT IN LIST,PASS,1253,FRIENZA AVE,,,N,CITATION,M,(M) POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA INJECT/SMOKING,HS,11364(A),(M) POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA INJECT/SMOKING,N,,,,,,N,,,,,,8795
CS0234108,407,2021/09/09 00:00:00+00,2023/02/01 07:53:00+00,2021/09/09 00:00:00+00,2023/02/01 07:53:00+00,,257384,DRIVER,25,M,AFRICAN AMERICAN,B,2003,GMC,,PASS,,58TH ST,8TH AVE,,N,Citation,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),,N,,,,,,N,,,,,,8796
CS0215603,655,2021/09/09 00:00:00+00,2023/02/01 07:36:00+00,2021/09/09 00:00:00+00,2023/02/01 07:36:00+00,,257368,DRIVER,61,M,WHITE,W,2006,FORD,,PASS,,9TH ST,K ST,,N,Citation,I,(I) UNLAWFUL MATERIAL ON VEHICLE WINDSHIELD/WINDOWS,VC,26708(A)1,,N,,,,,,N,,,,,,8797
CS0234115,407,2021/09/09 00:00:00+00,2023/02/01 09:42:00+00,2021/09/09 00:00:00+00,2023/02/01 09:42:00+00,,257501,DRIVER,45,F,HISPANIC,W,2011,DODGE,GRAND CARAVAN,PASS,,65TH ST,S ST,,N,Citation,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),,N,,,,,,N,,,,,,8798
CS0234110,407,2021/09/09 00:00:00+00,2023/02/01 08:12:00+00,2021/09/09 00:00:00+00,2023/02/01 08:12:00+00,,257395,DRIVER,45,F,HISPANIC,W,2007,HONDA,CR-V,PASS,,58TH ST,8TH AVE,,N,Citation,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),,N,,,,,,N,,,,,,8799
