ObjectId,CitationNumber,OfficerBadgeNo,CitationDateTime,OffenseDateTime,WeatherCondition,CaseNumber,ViolatorPartyType,ViolatorAge,ViolatorSex,ViolatorRace,ViolatorEthnicity,VehYear,VehMake,VehModel,VehType,PrimaryBlock,PrimaryStreet,CrossStreet,DirectionOfTravel,Arrest,ViolationStopResult,ViolationOffenseType,ViolationDescription,Offense_Code,OffenseSubCode,Violation_Notes,CourtRequired,ObservedSpeed,PostedSpeed,SpeedDetermined,RadarMovSta,Radar_LidarNo,Accident,OfficerNotes,DiagramFilename,ReasonForStop,TypeOfSearch,VehicleSearch
12008,CS0192714,522,2019/05/14 14:13:00+00,2019/05/14 14:13:00+00,,150269,DRIVER,53,F,WHITE,W,2000,JEEP,,PASS,,OTTUMWA DR,KOKOMO DR,,N,WARNING,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,WARNING ONLY,,
12009,CS0190589,876,2019/02/28 21:01:59+00,2019/02/28 21:01:59+00,,63566,DRIVER,65,M,AFRICAN AMERICAN,B,2009,ACURA,TL,PASS,,POWER INN RD,19TH AVE,N,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,59,45,LIDAR,HANDHELD,lh001232,N,,,,,
12010,CS0188415,3066,2019/02/05 23:48:59+00,2019/02/05 23:48:59+00,,38640,DRIVER,33,M,HISPANIC,W,2018,FORD,FUSION HYBRID,PASS,,14TH AVE,POWER INN RD,,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
12011,CS0191567,3066,2019/04/19 03:23:00+00,2019/04/19 03:23:00+00,,119619,DRIVER,23,M,HISPANIC,W,1997,CHEVROLET,SILVERADO 1500,PASS,,7TH ST,K ST,,N,CITATION,I,(I) ADEQUATE MUFFLER REQUIRED TO BE MAINTAINED,VC,27150(A),(I) ADEQUATE MUFFLER REQUIRED TO BE MAINTAINED,N,,,,,,N,,,,,
12012,CS0193604,530,2019/06/13 18:23:00+00,2019/06/13 18:23:00+00,,186663,DRIVER,35,F,AFRICAN AMERICAN,B,1999,DODGE,,PASS,,L ST,21ST ST,W,N,CITATION,M,(M) SUSP/REVOKE LICENSE,VC,14601.1(A),(M) SUSP/REVOKE LICENSE,N,,,,,,N,,,,,
12013,CS0196345,931,2019/12/20 16:09:59+00,2019/12/20 16:09:59+00,,407993,DRIVER,54,M,WHITE,W,1997,LEXUS,,PASS,,MARYSVILLE BLVD,PALO VERDE AVE,S,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,51,25,LIDAR,HANDHELD,,N,,,,,
12014,CS0147738,897,2019/06/07 02:19:59+00,2019/06/07 02:19:59+00,,178273,DRIVER,17,M,WHITE,W,1993,LEXUS,ES300,PASS,,LEXINGTON,DIXIEANNE,,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
12015,CS0174145,257,2019/08/22 14:58:59+00,2019/07/28 01:24:00+00,,240223,DRIVER,36,M,AFRICAN AMERICAN,B,1996,MERCURY,MARQUIS,PASS,,BROADWAY,35TH ST,E,N,CITATION,M,(M) HIT AND RUN - PROPERTY DAMAGE,VC,20002(A),(M) HIT AND RUN - PROPERTY DAMAGE,N,30,30,,HANDHELD,,Y,,,Accident,,
12016,CS0186032,592,2019/10/28 16:41:00+00,2019/10/28 16:41:00+00,CLEAR,350440,DRIVER,30,M,AFRICAN AMERICAN,B,2015,NISSAN,ALTIMA,PASS,,SUTTERVILLE RD,MEAD AVE,E,N,CITATION,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,,,,,N,INITIALLY SAID NOT ON PHONE THEN ASKED CAN'T LOOK AT GPS?  ID CARD SAID SUSPENDED BUT WAS WITHHELD FTA AND SUSPENSION ACTION ENDED.  REL TO LIC DRIVER.  YEL PHONE CLEAR CASE L HAND,,,,4D
12017,CS0189659,522,2019/01/30 17:19:00+00,2019/01/30 17:19:00+00,,31619,DRIVER,27,M,AFRICAN AMERICAN,B,2018,NISSAN,,PASS,,H ST,19TH ST,,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
12018,CS0025449,530,2019/08/30 16:08:00+00,2019/08/30 16:08:00+00,,281701,DRIVER,29,M,HISPANIC,W,2005,DODGE,,PASS,,RICHARDS BLVD,BERCUT DR,E,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,65,PACED,,,N,,,,,
12019,CS0138547,596,2019/03/20 21:32:00+00,2019/03/20 21:32:00+00,,85391,DRIVER,70,M,UNKNOWN,U,2007,LEXUS,RX 350,PASS,,DEL PASO BLVD,BOXWOOD ST,S,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,4H
12020,CS0190882,876,2019/06/18 14:22:00+00,2019/06/18 14:22:00+00,,192554,DRIVER,18,F,AFRICAN AMERICAN,B,2002,MERCEDES-BENZ,C-CLASS,PASS,,CALVINE RD,JACINTO AVE,E,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
12021,CS0196327,931,2019/12/12 20:16:00+00,2019/12/12 20:16:00+00,CLOUDY,399571,DRIVER,22,F,HISPANIC,W,2015,KIA,,PASS,,FOLSOM BLVD,65TH ST,E,N,CITATION,I, (I) FAIL TO STOP AT LIMIT LINE OR CROSSWALK ON RED SIGNAL,VC,21453(A),(I) FAIL TO STOP AT LIMIT LINE OR CROSSWALK ON RED SIGNAL,N,,45,LIDAR,,,N,,,,,
12022,CS0190648,876,2019/03/26 13:54:59+00,2019/03/26 13:54:59+00,,91470,DRIVER,55,M,WHITE,W,2017,TOYOTA,CAMRY,PASS,,G ST,27TH,W,N,WARNING,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,WARNING ONLY,,
12023,CS0190244,931,2019/03/01 00:49:00+00,2019/03/01 00:49:00+00,,63856,DRIVER,44,F,WHITE,W,2017,ACURA,,PASS,,UNIVERSITY AVE,BRECKENWOOD WAY,W,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
12024,CS0117384,455,2019/05/09 21:23:00+00,2019/05/09 21:23:00+00,,144693,DRIVER,52,M,UNKNOWN,U,,,NOT IN LIST,PASS,910,I STREET,,,N,CITATION,I,(I) Possesses Open Container in a Public Place,SCC,9.04.055(C),(I) POSSESSES OPEN CONTAINER IN A PUBLIC PLACE,N,,,,,,N,,,,,
12025,CS0194860,522,2019/10/31 19:50:00+00,2019/10/31 19:50:00+00,,353975,DRIVER,22,F,WHITE,W,2013,HYUNDAI,,PASS,,FOLSOM BLVD,57TH ST,,N,CITATION,I,(I) LICENSE NOT IN POSSESSION,VC,12951(A),(I) LICENSE NOT IN POSSESSION,N,,,,,,N,,,,,
12026,CS0059656,897,2019/12/04 02:55:59+00,2019/12/04 02:55:59+00,,390203,DRIVER,32,M,AFRICAN AMERICAN,B,2015,NISSAN,ALTIMA,PASS,,DEL PASO,TOWN CENTER,W,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,60,40,LIDAR,HANDHELD,lp05055,N,,,,,
12027,CS0190293,931,2019/03/13 14:48:59+00,2019/03/13 14:48:59+00,,77157,DRIVER,20,M,HISPANIC,W,2011,FORD,EDGE,PASS,,24TH ST,20TH AVE,N,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,59,35,LIDAR,HANDHELD,,N,,,,,
12028,CS0191277,530,2019/03/27 17:29:00+00,2019/03/27 17:29:00+00,,92854,DRIVER,65,F,ASIAN OTHER,A,2016,TOYOTA,,PASS,,FREEPORT BLVD,FLORIN RD,N,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,65,50,LIDAR,HANDHELD,,N,,,,,
12029,CS0189833,522,2019/03/01 19:18:59+00,2019/03/01 19:18:59+00,,64742,DRIVER,19,M,AFRICAN AMERICAN,B,2006,TOYOTA,,PASS,,TRUXEL RD,SAN JUAN RD,,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
12030,CS0197013,876,2019/12/10 15:56:00+00,2019/12/10 15:56:00+00,,397000,DRIVER,27,F,AFRICAN AMERICAN,B,2002,MAZDA,TRIBUTE,PASS,,BLACKROCK DR,IRONGATE WAY,N,N,CITATION,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,,,,,N,,,,,
12031,CS0059623,897,2019/11/14 07:33:00+00,2019/11/14 07:33:00+00,,369120,DRIVER,31,F,AFRICAN AMERICAN,B,2001,BUICK,LESABRE,PASS,,NORWOOD,MAIN,,N,CITATION,M,(M) UNLAWFUL DISPLAY OF EVIDENCE OF REGISTRATION W/INTENT,VC,4462.5,(M) UNLAWFUL DISPLAY OF EVIDENCE OF REGISTRATION W/INTENT,N,,,,,,N,,,,,
12032,CS0191227,530,2019/03/21 18:11:00+00,2019/03/21 18:11:00+00,,86272,DRIVER,40,M,WHITE,W,2016,NISSAN,,PASS,,GATEWAY OAKS DR,W EL CAMINO AVE,W,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,35,LIDAR,,,N,,,,,
12033,CS0189437,530,2019/01/25 18:10:00+00,2019/01/25 18:10:00+00,,26179,DRIVER,54,M,HISPANIC,W,2002,FORD,,PASS,,PEBBLEWOOD DR,AZEVEDO DR,N,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
12034,CS0186243,592,2019/12/13 19:02:00+00,2019/12/13 19:02:00+00,CLOUDY,400678,DRIVER,39,M,WHITE,W,2001,BMW,7 SERIES,PASS,,NORTHGATE BLVD,W EL CAMINO AVE,S,N,CITATION,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,,,,,N,,,,,4D
12035,CS0189653,522,2019/01/30 15:33:59+00,2019/01/30 15:33:59+00,,31535,DRIVER,41,M,WHITE,W,1991,GEO,METRO,PASS,,T ST,8TH ST,,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
12036,CS0194899,522,2019/11/12 15:53:00+00,2019/11/12 15:53:00+00,,366815,DRIVER,42,F,ASIAN OTHER,A,2014,HONDA,ODYSSEY,PASS,,24TH ST,19TH AVE,,N,WARNING,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,51,35,LIDAR,HANDHELD,,N,,,WARNING ONLY,,
12037,CS0188320,3066,2019/01/11 19:34:00+00,2019/01/11 19:34:00+00,,11409,DRIVER,39,M,ASIAN OTHER,A,2007,NISSAN,ARMADA,PASS,,REENEL WAY,AMHERST ST,,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
12038,CS0035609,596,2019/01/28 21:30:59+00,2019/01/28 21:30:59+00,,29689,DRIVER,42,F,HISPANIC,W,2004,MITSUBISHI,MONTERO SPORT,PASS,,WOODLAKE DR,CANTERBURY RD,W,N,CITATION,I,(I) MAINTENANCE OF LAMPS/DEVICES,VC,24252(A),(I) MAINTENANCE OF LAMPS/DEVICES,N,,,,,,N,,,,,4H
12039,CS0190795,876,2019/05/03 15:03:00+00,2019/05/03 15:03:00+00,,137067,DRIVER,57,F,WHITE,W,2013,HYUNDAI,TUCSON,PASS,,POWER INN RD,NAPA AVE,N,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,59,45,LIDAR,HANDHELD,lh001232,N,,,,,
12040,CS0186886,876,2019/01/07 23:50:00+00,2019/01/07 23:50:00+00,,7110,DRIVER,27,F,WHITE,W,2013,HYUNDAI,ELANTRA,PASS,,FOLSOM BLVD,HORNET DR,E,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
12041,CS0152998,592,2019/09/14 08:12:00+00,2019/09/14 08:12:00+00,CLEAR,299608,DRIVER,32,M,AFRICAN AMERICAN,B,2018,HYUNDAI,ELANTRA,PASS,,L ST,10TH ST,N,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,WENT AROUND SIGNS INTO BIKE LANE.,,,,4D
12042,CS0137576,407,2019/11/12 16:41:59+00,2019/11/12 16:41:59+00,,366867,DRIVER,40,M,UNKNOWN,U,2006,INFINITI,G35,PASS,,BROADWAY,FREEPORT BLVD,,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
12043,CS0045615,270,2019/11/19 17:25:00+00,2019/11/19 17:25:00+00,,374983,DRIVER,19,F,HISPANIC,W,2013,TOYOTA,PRIUS,PASS,,H ST,27TH ST,W,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
12044,CS0195058,876,2019/07/30 15:08:00+00,2019/07/30 15:08:00+00,,243260,DRIVER,52,F,AFRICAN AMERICAN,B,2010,VOLKSWAGEN,JETTA,PASS,,12TH ST,C ST,S,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,48,30,LIDAR,HANDHELD,lh001232,N,,,,,
12045,CS0190021,931,2019/01/26 00:08:59+00,2019/01/26 00:08:59+00,,26586,DRIVER,36,M,WHITE,W,2014,MASERATI,GHIBLI,PASS,,DUCKHORN DR,SAINTSBURY DR,S,N,CITATION,I,(I) DISPLAY OF LICENSE PLATES,VC,5200(A),(I) DISPLAY OF LICENSE PLATES,N,,,,,,N,,,,,
12046,CS0026548,3066,2019/09/26 00:59:00+00,2019/09/26 00:59:00+00,,313047,DRIVER,45,M,AFRICAN AMERICAN,B,1999,INFINITI,Q45,PASS,,21ST AVE,FRANKLIN BLVD,,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,
12047,CS0192835,522,2019/06/05 14:52:59+00,2019/06/05 14:52:59+00,,176134,DRIVER,17,M,AFRICAN AMERICAN,B,2012,MERCEDES-BENZ,,PASS,,24TH ST,19TH AVE,,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,64,35,LIDAR,HANDHELD,,N,,,,,
12048,CS0189727,522,2019/02/06 15:40:00+00,2019/02/06 15:40:00+00,,39270,DRIVER,45,F,HISPANIC,W,2016,HYUNDAI,,PASS,,24TH ST,19TH AVE,,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,57,35,LIDAR,HANDHELD,,N,,,,,
12049,CS0191225,530,2019/03/21 17:32:00+00,2019/03/21 17:32:00+00,,86220,DRIVER,60,F,WHITE,W,2007,TOYOTA,,PASS,,CLAY ST,EL CAMINO AVE,W,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,50,35,LIDAR,HANDHELD,,N,,,,,
12050,CS0118173,486,2019/07/28 23:55:00+00,2019/07/28 23:55:00+00,,241345,DRIVER,37,M,AFRICAN AMERICAN,B,,,NOT IN LIST,PASS,1,AMERICAN RIVER,,,N,CITATION,I,(I) SPEED LIMIT-AMERICAN RIVER,SCC,12.80.020,(I) SPEED LIMIT-AMERICAN RIVER,N,,,,,,N,2008 YAMADA 9215TR,,,,
12051,CS0196768,530,2019/11/15 18:49:00+00,2019/11/15 18:49:00+00,,370709,DRIVER,24,F,HISPANIC,W,2011,NISSAN,,PASS,,SAN JUAN RD,TRUXEL RD,N,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
12052,CS0045587,270,2019/11/13 17:25:00+00,2019/11/13 17:25:00+00,,368198,DRIVER,50,F,ASIAN OTHER,A,2018,TOYOTA,YARIS IA,PASS,,21ST AVE,62ND ST,E,N,CITATION,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,,,
12053,CS0190319,931,2019/03/21 14:55:00+00,2019/03/21 14:55:00+00,,86079,DRIVER,50,F,WHITE,W,2016,CHEVROLET,EQUINOX,PASS,,FRANKLIN BLVD,EHRHARDT AVE,N,N,CITATION,I,(I) VEHICLE IN BIKE LANE,VC,21209(A),(I) VEHICLE IN BIKE LANE,N,,,,,,N,,,,,
12054,CS0025124,530,2019/07/30 15:51:00+00,2019/07/30 15:51:00+00,,243291,DRIVER,44,M,HISPANIC,W,1997,SATURN,S-SERIES,PASS,,12TH ST,J ST,W,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,PACED,,,N,,,,,
12055,CS0190816,876,2019/05/10 18:36:00+00,2019/05/10 18:36:00+00,,145770,DRIVER,17,F,HISPANIC,W,1998,TOYOTA,CAMRY,PASS,,BROADWAY,16TH ST,W,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
12056,CS0147709,897,2019/05/09 06:30:00+00,2019/05/09 06:30:00+00,,144059,DRIVER,54,F,AFRICAN AMERICAN,B,2002,TOYOTA,AVALON,PASS,,NORTHGATE,SAN JUAN,,N,CITATION,M,(M) DRIVING ON SUSP/REVOKED CDL FOR DUI OR DRUGS,VC,14601.2(A),(M) DRIVING ON SUSP/REVOKED CDL FOR DUI OR DRUGS,N,,,,,,N,,,,,
12057,CS0190013,931,2019/01/25 21:52:00+00,2019/01/25 21:52:00+00,,264,DRIVER,57,F,AFRICAN AMERICAN,B,1996,TOYOTA,COROLLA,PASS,,TRUXEL RD,SAN JUAN RD,S,N,WARNING,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,WARNING ONLY,,
12058,CS0059631,897,2019/11/20 00:20:00+00,2019/11/20 00:20:00+00,,375486,DRIVER,55,F,AFRICAN AMERICAN,B,2013,DODGE,AVENGER,PASS,,DUCKHORN,MYOTIS,N,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
12059,CS0138569,596,2019/05/07 19:15:59+00,2019/05/07 19:15:59+00,,142180,DRIVER,30,F,WHITE,W,2017,MAZDA,CX-5,PASS,,LAMPASAS AVE,DEL PASO BLVD,W,N,CITATION,I,(I) NO EVIDENCE OF CURRENT REGISTRATION,VC,4000(A)(1),(I) NO EVIDENCE OF CURRENT REGISTRATION,N,,,,,,N,,,,,4H
12060,CS0189743,522,2019/02/07 15:11:00+00,2019/02/07 15:11:00+00,,40436,DRIVER,55,M,UNKNOWN,U,2018,HYUNDAI,,PASS,,T ST,48TH ST,,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,
12061,CS0195364,876,2019/09/11 17:05:00+00,2019/09/11 17:05:00+00,,296180,DRIVER,26,F,AFRICAN AMERICAN,B,2009,NISSAN,ALTIMA,PASS,,EL CAMINO AVE,CLAY ST,W,N,CITATION,I,(I) MANDATORY CHILD RESTRAINT REQUIRED FOR CHILD 8 YRS AND UNDER,VC,27360(A),(I) MANDATORY CHILD RESTRAINT REQUIRED FOR CHILD 8 YRS AND UNDER,N,52,35,LIDAR,HANDHELD,lh001232,N,,,,,
12062,CS0195158,876,2019/08/12 14:10:59+00,2019/08/12 14:10:59+00,,259333,DRIVER,38,F,HISPANIC,W,2014,TOYOTA,CAMRY,PASS,,DUCKHORN DR,MYOTIS DR,N,N,WARNING,I,(I)FAILURE TO STOP AT STOP SIGN,VC,22450(A),(I)FAILURE TO STOP AT STOP SIGN,N,,,,,,N,,,WARNING ONLY,,
12063,CS0195442,876,2019/11/08 14:52:59+00,2019/11/08 14:52:59+00,,362682,DRIVER,37,M,WHITE,W,1997,SATURN,S-SERIES,PASS,,EL CAMINO AVE,CLAY ST,W,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,53,35,LIDAR,HANDHELD,lh001232,N,,,,,
12064,CS0024915,553,2019/06/15 02:06:59+00,2019/06/15 02:06:59+00,,188525,DRIVER,64,M,AFRICAN AMERICAN,B,,,NOT IN LIST,PASS,,10TH STREET,JAZZ ALLEY,,N,CITATION,I,(I) Possesses Open Container in a Public Place,SCC,9.04.055(C),(I) POSSESSES OPEN CONTAINER IN A PUBLIC PLACE,N,,,,,,N,,,,,
12065,CS0190796,876,2019/05/03 15:17:00+00,2019/05/03 15:17:00+00,,137071,DRIVER,23,M,HISPANIC,W,2011,DODGE,CHARGER,PASS,,POWER INN RD,NAPA AVE,N,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,68,45,LIDAR,HANDHELD,lh001232,N,,,,,
12066,CS0077257,511,2019/04/25 15:17:59+00,2019/04/25 15:17:59+00,,127366,DRIVER,59,M,ASIAN OTHER,A,,,NOT IN LIST,PASS,,K ST,12TH ST,,Y,CITATION,M,(M) VIOLATION OF PROBATION-MISD,PC,1203.2,(M) VIOLATION OF PROBATION-MISD,N,,,,,,N,,,,,
12067,CS0196895,530,2019/12/13 17:22:00+00,2019/12/13 17:22:00+00,,400,DRIVER,31,M,HISPANIC,W,2005,TOYOTA,,PASS,,W EL CAMINO AVE,NORTHGLEN ST,E,N,CITATION,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,,,,,N,,,,,
12068,CS0196866,530,2019/12/06 20:57:00+00,2019/12/06 20:57:00+00,,393084,DRIVER,27,M,EAST INDIAN,W,2020,NISSAN,,PASS,,FREEPORT BLVD,FLORIN RD,N,N,CITATION,I,(I) UNSAFE SPEED FOR CONDITIONS,VC,22350,(I) UNSAFE SPEED FOR CONDITIONS,N,65,50,LIDAR,HANDHELD,,N,,,,,
12069,CS0189753,522,2019/02/07 17:42:59+00,2019/02/07 17:42:59+00,,40603,DRIVER,63,M,EAST INDIAN,W,2012,NISSAN,,PASS,,FOLSOM BLVD,ALHAMBRA BLVD,,N,CITATION,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,,,,,N,,,,,
12070,CS0138537,596,2019/02/25 21:11:59+00,2019/02/25 21:11:59+00,,60301,DRIVER,61,M,HISPANIC,W,,,NOT IN LIST,PASS,,EL CAMINO AVE,CLAY ST,S,N,CITATION,I,(I) DONT WALK OR WAIT OR UPRAISED HANDPEDESTRIA,VC,21456(B),(I) DONT WALK OR WAIT OR UPRAISED HANDPEDESTRIA,N,,,,,,N,,,,,
12071,CS0186127,592,2019/11/19 17:50:00+00,2019/11/19 17:50:00+00,CLEAR,375057,DRIVER,30,F,AFRICAN AMERICAN,B,1996,TOYOTA,COROLLA,PASS,,29TH ST,L ST,S,N,CITATION,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,,LIDAR,,lh002648,N,ON BWC. PHONE HELD IN RIGHT HAND NEAR CHEST.  PINK CASE.  STOP AND PHONE NOW ON PASS FLOORBOARD.  SAYS WAS NOT ON HER PHONE AND JUST HAS A HABIT OF HOLDING IT WHILE SHE DRIVES.  SAYS NO LIC AND HAD FTA.  EXP 8/19 AND NO ISN.  SAIS NEVER GOT A LIC BC SHE DOESN'T NORMALLY DRIVE BUT HAD TO GO TO WELFARE OFFICE.,,,,4D
12072,CS0196771,530,2019/11/15 19:11:00+00,2019/11/15 19:11:00+00,,370740,DRIVER,30,M,AFRICAN AMERICAN,B,2019,DODGE,,PASS,,SAN JUAN RD,BINGHAMTON DR,W,N,CITATION,I,(I) WIRELESS DEVICE NOT HANDS FREE,VC,23123(A),(I) WIRELESS DEVICE NOT HANDS FREE,N,,,,,,N,,,,,
12073,CS0190401,931,2019/04/03 16:51:59+00,2019/04/03 16:51:59+00,,101021,DRIVER,32,F,AFRICAN AMERICAN,B,2006,CHRYSLER,SEBRING,PASS,,FREEPORT BLVD,FLORIN RD,N,N,CITATION,M,(M) SUSP/REVOKE LICENSE,VC,14601.1(A),(M) SUSP/REVOKE LICENSE,N,63,50,LIDAR,HANDHELD,,N,,,,,
12074,CS0138542,596,2019/03/13 20:39:59+00,2019/03/13 20:39:59+00,,77500,DRIVER,24,F,WHITE,W,2002,HYUNDAI,SONATA,PASS,,MARYSVILLE BLVD,SONOMA AVE,S,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,,,,N,,,,,4D
12075,CS0195308,876,2019/09/03 15:40:00+00,2019/09/03 15:40:00+00,,286340,DRIVER,35,M,AFRICAN AMERICAN,B,2012,TOYOTA,AVALON,PASS,,L ST,29TH ST,S,N,CITATION,I,(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,VC,23123.5(A),(I) IN-HAND USE OF WIRELESS DEVICE WHILE DRIVING,N,,,LIDAR,,lh001232,N,,,,,
12076,CS0025131,530,2019/07/30 17:41:00+00,2019/07/30 17:41:00+00,,243426,DRIVER,55,M,WHITE,W,2010,TOYOTA,,PASS,,10TH ST,J ST,E,N,CITATION,I,(I) PROOF OF INSURANCE REQUIRED,VC,16028(A),(I) PROOF OF INSURANCE REQUIRED,N,,,PACED,,,N,,,,,
